Age Group,Male,Female,Date
0-9,0,0,2021-10-09
10-19,1,0,2021-10-09
20-29,6,2,2021-10-09
30-39,6,4,2021-10-09
40-49,14,9,2021-10-09
50-59,37,28,2021-10-09
60-69,83,35,2021-10-09
70-79,177,107,2021-10-09
80-89,270,261,2021-10-09
90+,140,227,2021-10-09
