Jurisdiction,Active,Recovered,Deaths,Date
Australia,748,1755,865,2021-11-25
ACT,4,8,7,2021-11-25
NSW,273,122,99,2021-11-25
NT,0,0,0,2021-11-25
QLD,0,0,1,2021-11-25
SA,0,0,0,2021-11-25
TAS,0,0,1,2021-11-25
VIC,471,1625,757,2021-11-25
WA,0,0,0,2021-11-25
