Age Group,Male,Female,Date
0-9,1,3,2022-03-18
10-19,1,1,2022-03-18
20-29,11,4,2022-03-18
30-39,31,19,2022-03-18
40-49,55,35,2022-03-18
50-59,150,90,2022-03-18
60-69,351,174,2022-03-18
70-79,781,394,2022-03-18
80-89,1150,805,2022-03-18
90+,615,726,2022-03-18
