Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,220089,6975,98,23676,39785,471,107552,2022-06-25
ACT,5765,0,0,1038,3925,0,1038,2022-06-25
NSW,94037,0,0,9136,11,0,41681,2022-06-25
NT,1485,230,5,21,1042,15,100,2022-06-25
QLD,27214,22,0,4498,94,0,22050,2022-06-25
SA,15659,2261,17,33,11878,80,212,2022-06-25
TAS,5444,672,5,339,3162,30,1517,2022-06-25
VIC,42037,0,0,7723,0,0,36121,2022-06-25
WA,28448,3790,71,888,19673,346,4833,2022-06-25
