Age Group,Male,Female,Date
0-9,1,3,2022-02-18
10-19,1,1,2022-02-18
20-29,9,3,2022-02-18
30-39,28,17,2022-02-18
40-49,49,31,2022-02-18
50-59,127,82,2022-02-18
60-69,285,145,2022-02-18
70-79,647,342,2022-02-18
80-89,966,679,2022-02-18
90+,513,617,2022-02-18
