Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,458546,10109,25,37596,77964,155,286799,2022-04-12
ACT,5809,923,0,0,6895,0,0,2022-04-12
NSW,240711,2,0,15332,11,1,128872,2022-04-12
NT,3152,4,0,485,108,0,3012,2022-04-12
QLD,58410,61,0,7821,1062,2,54753,2022-04-12
SA,36521,4278,8,115,34368,55,799,2022-04-12
TAS,11601,0,0,2059,3,0,13662,2022-04-12
VIC,62173,360,0,9933,2311,0,72355,2022-04-12
WA,40169,4481,17,1851,33206,97,13346,2022-04-12
