Age Group,Male,Female,Date
0-9,55525,52323,2022-01-19
10-19,78776,85682,2022-01-19
20-29,173041,178055,2022-01-19
30-39,113217,113491,2022-01-19
40-49,73184,78254,2022-01-19
50-59,58865,62845,2022-01-19
60-69,36103,35317,2022-01-19
70-79,18015,16450,2022-01-19
80-89,7298,7974,2022-01-19
90+,1752,3141,2022-01-19
