Age Group,Male,Female,Date
0-9,0,0,2021-10-14
10-19,1,0,2021-10-14
20-29,6,2,2021-10-14
30-39,6,4,2021-10-14
40-49,18,9,2021-10-14
50-59,49,29,2021-10-14
60-69,97,37,2021-10-14
70-79,199,114,2021-10-14
80-89,281,270,2021-10-14
90+,145,231,2021-10-14
