Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,488958,11972,16,46241,82882,143,314396,2022-04-05
ACT,5471,918,0,0,5722,0,808,2022-04-05
NSW,260382,1,0,19182,86,4,144698,2022-04-05
NT,2951,11,0,514,166,0,2758,2022-04-05
QLD,61187,276,2,9668,1493,3,62707,2022-04-05
SA,35001,4914,2,152,33206,46,681,2022-04-05
TAS,12914,0,0,2437,3,0,14700,2022-04-05
VIC,63003,344,0,11663,2030,0,71610,2022-04-05
WA,48049,5508,12,2625,40176,90,16434,2022-04-05
