Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,299714,1471,6,22273,12208,71,209853,2022-02-06
ACT,2623,323,0,0,2859,0,0,2022-02-06
NSW,162656,1,1,7891,44,6,77213,2022-02-06
NT,7372,7,0,860,52,0,6627,2022-02-06
QLD,49639,168,0,5578,987,1,46766,2022-02-06
SA,15215,374,4,856,2830,57,7076,2022-02-06
TAS,1048,2,0,470,4,0,3109,2022-02-06
VIC,60917,554,0,6615,5251,0,69042,2022-02-06
WA,244,42,1,3,181,7,20,2022-02-06
