Age Group,Male,Female,Date
0-9,5,7,2022-09-02
10-19,4,3,2022-09-02
20-29,19,10,2022-09-02
30-39,55,37,2022-09-02
40-49,107,76,2022-09-02
50-59,296,184,2022-09-02
60-69,720,397,2022-09-02
70-79,1683,927,2022-09-02
80-89,2678,2022,2022-09-02
90+,1668,2129,2022-09-02
