Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,188597,811,4,31539,8822,23,152170,2022-01-02
ACT,1827,506,0,0,1746,0,420,2022-01-02
NSW,124624,203,0,18075,2926,6,94688,2022-01-02
NT,400,38,0,64,186,1,104,2022-01-02
QLD,16688,30,1,3556,110,1,14585,2022-01-02
SA,12342,14,0,2284,1119,0,10028,2022-01-02
TAS,1216,8,0,396,110,0,1110,2022-01-02
VIC,31461,8,0,7164,2611,5,31234,2022-01-02
WA,39,4,3,0,14,10,1,2022-01-02
