Age Group,Male,Female,Date
0-9,212588,199584,2022-06-17
10-19,261958,281566,2022-06-17
20-29,401617,442411,2022-06-17
30-39,351254,391643,2022-06-17
40-49,270942,311254,2022-06-17
50-59,215363,236072,2022-06-17
60-69,145222,147214,2022-06-17
70-79,82492,74949,2022-06-17
80-89,35368,36384,2022-06-17
90+,8897,15735,2022-06-17
