Age Group,Male,Female,Date
0-9,35627,33721,2022-01-10
10-19,49917,54099,2022-01-10
20-29,109403,111587,2022-01-10
30-39,66317,64702,2022-01-10
40-49,40753,42144,2022-01-10
50-59,32445,34275,2022-01-10
60-69,19534,19242,2022-01-10
70-79,10051,9547,2022-01-10
80-89,4332,5019,2022-01-10
90+,1059,1941,2022-01-10
