Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,369850,7781,123,37338,52344,795,263051,2022-07-31
ACT,5590,1007,0,0,6606,0,0,2022-07-31
NSW,174823,1,0,14926,13,0,99400,2022-07-31
NT,2822,0,10,369,0,79,2630,2022-07-31
QLD,59022,47,0,9373,296,0,56085,2022-07-31
SA,24321,3089,16,43,22140,133,4403,2022-07-31
TAS,7252,683,15,342,3876,61,4454,2022-07-31
VIC,68463,0,0,10898,0,0,81395,2022-07-31
WA,27557,2954,82,1387,19413,522,14684,2022-07-31
