Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,329054,1841,12,30366,13304,70,220385,2022-02-04
ACT,2954,449,0,0,3186,0,0,2022-02-04
NSW,179467,7,0,10691,59,5,87795,2022-02-04
NT,7094,2,0,1002,49,0,6472,2022-02-04
QLD,55078,169,1,6687,1028,2,45064,2022-02-04
SA,17199,474,10,879,2550,57,8206,2022-02-04
TAS,1091,1,0,575,3,0,2957,2022-02-04
VIC,65968,710,0,10530,6272,0,69875,2022-02-04
WA,203,29,1,2,157,6,16,2022-02-04
