Age Group,Male,Female,Date
0-9,217585,203969,2022-06-27
10-19,266125,286370,2022-06-27
20-29,408728,451568,2022-06-27
30-39,360466,402947,2022-06-27
40-49,279003,320947,2022-06-27
50-59,223435,245799,2022-06-27
60-69,151620,154009,2022-06-27
70-79,86514,78680,2022-06-27
80-89,37305,38676,2022-06-27
90+,9486,16812,2022-06-27
