Age Group,Male,Female,Date
0-9,1,2,2022-01-26
10-19,1,1,2022-01-26
20-29,10,3,2022-01-26
30-39,23,11,2022-01-26
40-49,41,19,2022-01-26
50-59,108,63,2022-01-26
60-69,207,103,2022-01-26
70-79,442,248,2022-01-26
80-89,643,486,2022-01-26
90+,306,420,2022-01-26
