Age Group,Male,Female,Date
0-9,47304,44702,2022-01-16
10-19,68652,74836,2022-01-16
20-29,153944,158068,2022-01-16
30-39,97140,96110,2022-01-16
40-49,61444,64916,2022-01-16
50-59,49360,52438,2022-01-16
60-69,29748,29131,2022-01-16
70-79,14736,13623,2022-01-16
80-89,6075,6785,2022-01-16
90+,1480,2628,2022-01-16
