Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,338679,11949,30,25815,58249,212,162161,2022-05-09
ACT,5880,812,0,0,5057,0,0,2022-05-09
NSW,140303,2,0,7791,7,0,58905,2022-05-09
NT,2197,12,1,178,121,2,1558,2022-05-09
QLD,41358,0,0,4750,115,0,32595,2022-05-09
SA,21418,2910,5,69,16134,41,383,2022-05-09
TAS,5968,594,0,245,2616,0,2578,2022-05-09
VIC,62915,0,0,10031,0,0,52895,2022-05-09
WA,58640,7619,24,2751,34199,169,13247,2022-05-09
