Age Group,Male,Female,Date
0-9,11798,11315,2021-11-03
10-19,13276,12465,2021-11-03
20-29,18554,17105,2021-11-03
30-39,15884,14479,2021-11-03
40-49,11119,10322,2021-11-03
50-59,8549,8074,2021-11-03
60-69,5099,4872,2021-11-03
70-79,2746,2604,2021-11-03
80-89,1423,1787,2021-11-03
90+,415,889,2021-11-03
