Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,368633,8077,40,18745,71282,214,209929,2022-04-24
ACT,5862,725,0,0,6736,0,0,2022-04-24
NSW,177276,1,0,11106,9,2,93895,2022-04-24
NT,3359,10,0,289,85,4,3214,2022-04-24
QLD,47391,0,0,4894,264,3,49803,2022-04-24
SA,29045,2741,6,69,25836,34,627,2022-04-24
TAS,6743,1,0,935,800,0,8670,2022-04-24
VIC,54002,0,0,0,683,0,39034,2022-04-24
WA,44955,4599,34,1452,36869,171,14686,2022-04-24
