Age Group,Male,Female,Date
0-9,4,4,2022-05-13
10-19,2,3,2022-05-13
20-29,12,9,2022-05-13
30-39,38,25,2022-05-13
40-49,76,46,2022-05-13
50-59,194,118,2022-05-13
60-69,459,242,2022-05-13
70-79,1002,526,2022-05-13
80-89,1526,1078,2022-05-13
90+,840,1023,2022-05-13
