Age Group,Male,Female,Date
0-9,0,0,2021-10-11
10-19,1,0,2021-10-11
20-29,6,2,2021-10-11
30-39,6,4,2021-10-11
40-49,17,9,2021-10-11
50-59,42,28,2021-10-11
60-69,88,36,2021-10-11
70-79,187,110,2021-10-11
80-89,273,263,2021-10-11
90+,143,228,2021-10-11
