Age Group,Male,Female,Date
0-9,6,6,2022-07-19
10-19,4,4,2022-07-19
20-29,17,12,2022-07-19
30-39,50,31,2022-07-19
40-49,95,67,2022-07-19
50-59,247,145,2022-07-19
60-69,592,313,2022-07-19
70-79,1346,714,2022-07-19
80-89,2081,1530,2022-07-19
90+,1208,1549,2022-07-19
