Age Group,Male,Female,Date
0-9,16823,15983,2021-12-06
10-19,16943,16094,2021-12-06
20-29,21818,20555,2021-12-06
30-39,19028,18092,2021-12-06
40-49,13859,13095,2021-12-06
50-59,10328,9914,2021-12-06
60-69,6298,6088,2021-12-06
70-79,3507,3295,2021-12-06
80-89,1752,2186,2021-12-06
90+,487,1044,2021-12-06
