Age Group,Male,Female,Date
0-9,15049,14265,2021-11-23
10-19,15471,14677,2021-11-23
20-29,20484,19204,2021-11-23
30-39,17803,16646,2021-11-23
40-49,12674,11870,2021-11-23
50-59,9498,9122,2021-11-23
60-69,5759,5541,2021-11-23
70-79,3174,2958,2021-11-23
80-89,1587,2009,2021-11-23
90+,460,970,2021-11-23
