Age Group,Male,Female,Date
0-9,0,0,2021-11-12
10-19,1,1,2021-11-12
20-29,6,3,2021-11-12
30-39,12,7,2021-11-12
40-49,27,10,2021-11-12
50-59,66,39,2021-11-12
60-69,138,57,2021-11-12
70-79,249,152,2021-11-12
80-89,354,316,2021-11-12
90+,169,265,2021-11-12
