Age Group,Male,Female,Date
0-9,217164,203784,2022-07-13
10-19,262519,282231,2022-07-13
20-29,409375,452737,2022-07-13
30-39,362018,404337,2022-07-13
40-49,279355,320783,2022-07-13
50-59,226714,250258,2022-07-13
60-69,156429,159258,2022-07-13
70-79,90257,82217,2022-07-13
80-89,39483,40880,2022-07-13
90+,10047,17874,2022-07-13
