Age Group,Male,Female,Date
0-9,0,0,2021-10-07
10-19,1,0,2021-10-07
20-29,6,2,2021-10-07
30-39,6,4,2021-10-07
40-49,14,9,2021-10-07
50-59,34,28,2021-10-07
60-69,82,35,2021-10-07
70-79,175,104,2021-10-07
80-89,266,259,2021-10-07
90+,140,227,2021-10-07
