Age Group,Male,Female,Date
0-9,0,0,2021-11-17
10-19,1,1,2021-11-17
20-29,6,3,2021-11-17
30-39,12,7,2021-11-17
40-49,27,11,2021-11-17
50-59,67,39,2021-11-17
60-69,142,58,2021-11-17
70-79,255,157,2021-11-17
80-89,358,322,2021-11-17
90+,171,269,2021-11-17
