Age Group,Male,Female,Date
0-9,7,8,2022-08-02
10-19,4,4,2022-08-02
20-29,16,12,2022-08-02
30-39,53,32,2022-08-02
40-49,104,70,2022-08-02
50-59,256,156,2022-08-02
60-69,637,339,2022-08-02
70-79,1459,780,2022-08-02
80-89,2273,1664,2022-08-02
90+,1347,1723,2022-08-02
