Age Group,Male,Female,Date
0-9,5,5,2022-07-06
10-19,5,3,2022-07-06
20-29,15,13,2022-07-06
30-39,51,31,2022-07-06
40-49,95,60,2022-07-06
50-59,235,140,2022-07-06
60-69,554,305,2022-07-06
70-79,1271,672,2022-07-06
80-89,1956,1439,2022-07-06
90+,1133,1427,2022-07-06
