Age Group,Male,Female,Date
0-9,4,4,2022-05-17
10-19,2,3,2022-05-17
20-29,12,9,2022-05-17
30-39,40,25,2022-05-17
40-49,78,46,2022-05-17
50-59,199,121,2022-05-17
60-69,469,250,2022-05-17
70-79,1035,541,2022-05-17
80-89,1569,1118,2022-05-17
90+,862,1052,2022-05-17
