Age Group,Male,Female,Date
0-9,5,4,2022-06-27
10-19,4,3,2022-06-27
20-29,14,13,2022-06-27
30-39,50,31,2022-06-27
40-49,91,55,2022-06-27
50-59,227,138,2022-06-27
60-69,546,301,2022-06-27
70-79,1229,646,2022-06-27
80-89,1895,1385,2022-06-27
90+,1089,1359,2022-06-27
