Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,24982,1149,5,1422,7439,35,8217,2021-10-09
ACT,430,12,0,13,143,0,90,2021-10-09
NSW,7296,580,1,0,4272,4,0,2021-10-09
NT,6,0,1,0,0,2,0,2021-10-09
QLD,31,0,3,0,3,14,0,2021-10-09
SA,4,1,0,0,4,1,0,2021-10-09
TAS,1,0,0,0,1,0,0,2021-10-09
VIC,17199,556,0,1409,3016,0,8127,2021-10-09
WA,15,0,0,0,0,14,0,2021-10-09
