Age Group,Male,Female,Date
0-9,181240,170214,2022-05-18
10-19,225315,241573,2022-05-18
20-29,353513,385560,2022-05-18
30-39,297916,328936,2022-05-18
40-49,224800,256407,2022-05-18
50-59,176960,192521,2022-05-18
60-69,118869,119920,2022-05-18
70-79,66738,60359,2022-05-18
80-89,27821,28132,2022-05-18
90+,6614,11548,2022-05-18
