Age Group,Male,Female,Date
0-9,88454,82926,2022-02-07
10-19,111120,119798,2022-02-07
20-29,217266,226591,2022-02-07
30-39,159092,166056,2022-02-07
40-49,108930,118581,2022-02-07
50-59,86057,92585,2022-02-07
60-69,55535,55395,2022-02-07
70-79,28886,26053,2022-02-07
80-89,11716,12339,2022-02-07
90+,2790,4899,2022-02-07
