Age Group,Male,Female,Date
0-9,89235,83669,2022-02-08
10-19,111787,120460,2022-02-08
20-29,217836,227242,2022-02-08
30-39,159779,166874,2022-02-08
40-49,109462,119171,2022-02-08
50-59,86410,92979,2022-02-08
60-69,55772,55635,2022-02-08
70-79,29016,26196,2022-02-08
80-89,11792,12395,2022-02-08
90+,2804,4935,2022-02-08
