Age Group,Male,Female,Date
0-9,0,0,2021-10-31
10-19,1,1,2021-10-31
20-29,6,3,2021-10-31
30-39,9,5,2021-10-31
40-49,25,10,2021-10-31
50-59,58,36,2021-10-31
60-69,119,46,2021-10-31
70-79,221,136,2021-10-31
80-89,318,300,2021-10-31
90+,158,255,2021-10-31
