Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,343033,13415,51,34549,61743,220,168051,2022-05-10
ACT,5749,987,0,0,5017,0,0,2022-05-10
NSW,139459,2,0,10319,8,0,59569,2022-05-10
NT,2171,22,0,305,113,2,1582,2022-05-10
QLD,41576,33,0,6533,148,0,33921,2022-05-10
SA,21620,3593,14,76,16608,40,378,2022-05-10
TAS,5911,0,0,1019,2614,0,2505,2022-05-10
VIC,64772,0,0,12722,0,0,55433,2022-05-10
WA,61775,8778,37,3575,37235,178,14663,2022-05-10
