Age Group,Male,Female,Date
0-9,4,4,2022-04-04
10-19,1,1,2022-04-04
20-29,11,6,2022-04-04
30-39,36,23,2022-04-04
40-49,63,41,2022-04-04
50-59,167,99,2022-04-04
60-69,393,190,2022-04-04
70-79,865,443,2022-04-04
80-89,1291,921,2022-04-04
90+,688,830,2022-04-04
