Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,381269,3975,4,74056,18628,52,347868,2022-01-07
ACT,4511,1246,0,0,5439,0,0,2022-01-07
NSW,234066,266,0,38359,2472,1,190603,2022-01-07
NT,1099,196,0,83,625,28,276,2022-01-07
QLD,42250,18,0,10935,133,2,43683,2022-01-07
SA,24901,0,0,3707,1006,1,19436,2022-01-07
TAS,4683,7,0,1484,43,0,5074,2022-01-07
VIC,69680,2239,1,19488,8877,5,88781,2022-01-07
WA,79,3,3,0,33,15,15,2022-01-07
