Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,17979,522,0,711,4307,11,5514,2021-11-10
ACT,150,9,0,0,87,2,1,2021-11-10
NSW,2779,217,0,0,1650,3,0,2021-11-10
NT,6,1,0,0,4,1,1,2021-11-10
QLD,13,3,0,0,7,5,1,2021-11-10
SA,0,0,0,0,0,0,0,2021-11-10
TAS,0,0,0,0,0,0,0,2021-11-10
VIC,15031,292,0,711,2559,0,5511,2021-11-10
WA,0,0,0,0,0,0,0,2021-11-10
