Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,72203,958,2,9232,5631,102,51732,2021-12-27
ACT,688,4,0,185,198,5,448,2021-12-27
NSW,48553,435,1,5888,2741,34,34220,2021-12-27
NT,156,13,1,0,82,2,1,2021-12-27
QLD,2147,8,0,779,119,4,3334,2021-12-27
SA,3974,263,0,579,741,1,3020,2021-12-27
TAS,198,6,0,29,25,0,167,2021-12-27
VIC,16467,227,0,1772,1714,48,10541,2021-12-27
WA,20,2,0,0,11,8,1,2021-12-27
