Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,241837,2672,12,14818,42204,226,112011,2022-06-07
ACT,4366,0,0,0,3108,0,0,2022-06-07
NSW,92795,1,0,4485,14,0,35192,2022-06-07
NT,1308,137,1,7,923,12,118,2022-06-07
QLD,24566,0,0,2548,67,0,19294,2022-06-07
SA,17304,2208,9,38,12875,42,264,2022-06-07
TAS,4078,326,2,183,2070,22,1530,2022-06-07
VIC,51048,0,0,7557,0,0,46873,2022-06-07
WA,46372,0,0,0,23147,150,8740,2022-06-07
