Age Group,Male,Female,Date
0-9,0,1,2022-01-04
10-19,1,1,2022-01-04
20-29,6,3,2022-01-04
30-39,13,7,2022-01-04
40-49,33,14,2022-01-04
50-59,80,48,2022-01-04
60-69,160,76,2022-01-04
70-79,314,191,2022-01-04
80-89,431,358,2022-01-04
90+,206,312,2022-01-04
