Age Group,Male,Female,Date
0-9,92057,86392,2022-02-12
10-19,114472,123121,2022-02-12
20-29,220517,230317,2022-02-12
30-39,162668,170564,2022-02-12
40-49,111725,121866,2022-02-12
50-59,87967,94682,2022-02-12
60-69,56809,56689,2022-02-12
70-79,29634,26724,2022-02-12
80-89,12042,12671,2022-02-12
90+,2876,5095,2022-02-12
