Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,477493,8766,29,32987,79827,146,295444,2022-04-11
ACT,6050,775,0,0,6890,0,0,2022-04-11
NSW,251487,0,0,13468,10,1,132722,2022-04-11
NT,3214,4,0,351,115,0,3041,2022-04-11
QLD,59456,93,0,6574,1277,4,56600,2022-04-11
SA,38031,4155,15,111,35004,49,836,2022-04-11
TAS,11886,2,0,1644,3,0,14040,2022-04-11
VIC,64899,0,0,9597,2295,0,74085,2022-04-11
WA,42470,3737,14,1242,34233,92,14120,2022-04-11
