Age Group,Male,Female,Date
0-9,1,2,2022-01-23
10-19,2,1,2022-01-23
20-29,9,3,2022-01-23
30-39,21,8,2022-01-23
40-49,39,17,2022-01-23
50-59,99,59,2022-01-23
60-69,193,100,2022-01-23
70-79,413,234,2022-01-23
80-89,573,439,2022-01-23
90+,268,392,2022-01-23
