Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,268697,8692,106,27647,44925,527,152756,2022-07-06
ACT,7245,1199,0,0,6210,0,0,2022-07-06
NSW,119866,1,0,10503,6,0,72906,2022-07-06
NT,1967,307,5,26,1426,20,127,2022-07-06
QLD,34054,33,0,5668,67,0,25664,2022-07-06
SA,18745,3047,16,78,14062,98,297,2022-07-06
TAS,7742,0,0,1588,2509,24,3888,2022-07-06
VIC,49253,0,0,8740,0,0,44817,2022-07-06
WA,29825,4105,85,1044,20645,385,5057,2022-07-06
