Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,435702,11680,16,42352,75017,152,271151,2022-04-15
ACT,5535,1074,0,0,6799,0,0,2022-04-15
NSW,228612,3,1,17852,8,3,118588,2022-04-15
NT,3185,12,0,510,129,0,3050,2022-04-15
QLD,54535,34,0,8720,644,1,53584,2022-04-15
SA,33699,4326,5,1067,31887,58,1786,2022-04-15
TAS,10734,1,0,1837,5,0,12485,2022-04-15
VIC,58863,415,0,10047,2822,0,68749,2022-04-15
WA,40539,5815,10,2319,32723,90,12909,2022-04-15
