Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,16335,147,8,1299,2848,58,7438,2021-12-07
ACT,85,2,1,0,34,3,0,2021-12-07
NSW,3060,113,6,141,1056,38,813,2021-12-07
NT,51,0,1,0,6,3,0,2021-12-07
QLD,38,1,0,0,21,6,1,2021-12-07
SA,49,4,0,0,37,3,3,2021-12-07
TAS,1,0,0,0,0,0,1,2021-12-07
VIC,13050,27,0,1158,1694,4,6620,2021-12-07
WA,1,0,0,0,0,1,0,2021-12-07
