Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,27749,709,17,3228,4078,101,17652,2021-12-19
ACT,103,14,1,3,72,6,3,2021-12-19
NSW,14050,322,11,2233,1933,40,9668,2021-12-19
NT,76,3,2,0,37,9,0,2021-12-19
QLD,109,20,1,21,75,14,43,2021-12-19
SA,309,38,0,42,178,7,104,2021-12-19
TAS,7,0,1,2,4,1,2,2021-12-19
VIC,13093,312,1,927,1779,22,7832,2021-12-19
WA,2,0,0,0,0,2,0,2021-12-19
