Age Group,Male,Female,Date
0-9,231019,216481,2022-08-24
10-19,273006,293688,2022-08-24
20-29,428839,479784,2022-08-24
30-39,391500,439603,2022-08-24
40-49,306050,352724,2022-08-24
50-59,255840,285680,2022-08-24
60-69,182142,187493,2022-08-24
70-79,109262,101034,2022-08-24
80-89,49532,52753,2022-08-24
90+,13254,24027,2022-08-24
