Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,458863,1239,2,32238,21488,68,281032,2022-01-22
ACT,5464,224,0,0,4636,0,0,2022-01-22
NSW,259350,6,0,11576,22,2,117711,2022-01-22
NT,3938,6,0,81,48,0,801,2022-01-22
QLD,86306,104,0,10592,326,1,79896,2022-01-22
SA,33892,0,0,2193,7110,57,14243,2022-01-22
TAS,1160,1,0,253,359,0,1798,2022-01-22
VIC,68675,891,0,7541,8936,0,66577,2022-01-22
WA,78,7,2,2,51,8,6,2022-01-22
