Age Group,Male,Female,Date
0-9,6,6,2022-07-15
10-19,4,4,2022-07-15
20-29,18,12,2022-07-15
30-39,50,31,2022-07-15
40-49,95,67,2022-07-15
50-59,246,145,2022-07-15
60-69,580,311,2022-07-15
70-79,1320,703,2022-07-15
80-89,2061,1503,2022-07-15
90+,1186,1515,2022-07-15
