Jurisdiction,Active cases^,Locally acquired last 24 hours*,Overseas acquired last 24 hours,'Under investigation last 24 hours*',Locally acquired last 7 days,Overseas acquired last 7 days,Under investigation last 7 days,Date
Australia,214430,4359,8,23647,26896,57,147551,2022-03-04
ACT,4308,794,0,0,4666,0,0,2022-03-04
NSW,100817,0,0,9466,1,3,59211,2022-03-04
NT,3677,45,0,598,349,0,3322,2022-03-04
QLD,30126,144,1,5301,1108,3,31999,2022-03-04
SA,18363,1989,3,55,12269,38,253,2022-03-04
TAS,5433,1,0,935,5,0,6075,2022-03-04
VIC,42046,203,0,6342,1853,0,42568,2022-03-04
WA,9660,1183,4,950,6645,13,4123,2022-03-04
