Age Group,Male,Female,Date
0-9,16147,15324,2021-12-01
10-19,16352,15458,2021-12-01
20-29,21244,19954,2021-12-01
30-39,18582,17501,2021-12-01
40-49,13382,12609,2021-12-01
50-59,9965,9564,2021-12-01
60-69,6057,5857,2021-12-01
70-79,3359,3146,2021-12-01
80-89,1676,2095,2021-12-01
90+,474,1009,2021-12-01
