Age Group,Male,Female,Date
0-9,5,5,2022-07-04
10-19,5,3,2022-07-04
20-29,14,13,2022-07-04
30-39,51,31,2022-07-04
40-49,94,59,2022-07-04
50-59,233,140,2022-07-04
60-69,552,305,2022-07-04
70-79,1266,662,2022-07-04
80-89,1944,1430,2022-07-04
90+,1125,1418,2022-07-04
