Age Group,Male,Female,Date
0-9,4,4,2022-05-09
10-19,2,3,2022-05-09
20-29,12,8,2022-05-09
30-39,38,25,2022-05-09
40-49,75,46,2022-05-09
50-59,189,113,2022-05-09
60-69,448,236,2022-05-09
70-79,979,512,2022-05-09
80-89,1487,1053,2022-05-09
90+,819,986,2022-05-09
