Age Group,Male,Female,Date
0-9,1,4,2022-02-15
10-19,1,1,2022-02-15
20-29,9,3,2022-02-15
30-39,28,16,2022-02-15
40-49,48,28,2022-02-15
50-59,123,79,2022-02-15
60-69,272,137,2022-02-15
70-79,615,329,2022-02-15
80-89,941,653,2022-02-15
90+,492,593,2022-02-15
