Jurisdiction,Active,Recovered,Deaths,Date
Australia,796,1840,884,2021-12-07
ACT,4,8,7,2021-12-07
NSW,305,122,100,2021-12-07
NT,0,0,0,2021-12-07
QLD,0,0,1,2021-12-07
SA,0,0,0,2021-12-07
TAS,0,0,1,2021-12-07
VIC,487,1710,775,2021-12-07
WA,0,0,0,2021-12-07
