Age Group,Male,Female,Date
0-9,223526,209736,2022-08-04
10-19,263668,284292,2022-08-04
20-29,419487,467646,2022-08-04
30-39,379036,424530,2022-08-04
40-49,294857,339071,2022-08-04
50-59,245572,273615,2022-08-04
60-69,173705,178217,2022-08-04
70-79,102516,94529,2022-08-04
80-89,46008,48701,2022-08-04
90+,12178,21920,2022-08-04
